real,previsto
-0.0635,-0.06567000833266073
-0.0619,-0.0616113165750155
-0.0605,-0.05755262481737025
-0.0591,-0.05349393305972501
-0.0573,-0.04943524130207977
-0.0533,-0.04537654954443453
-0.0469,-0.041317857786789286
-0.0397,-0.037259166029144045
-0.0313,-0.0332004742714988
-0.0414,-0.029141782513853555
-0.0691,-0.07833277158252801
-0.0667,-0.07427407982488277
-0.0649,-0.07021538806723751
-0.0634,-0.06615669630959227
-0.0622,-0.06209800455194703
-0.0611,-0.05803931279430179
-0.0599,-0.053980621036656545
-0.0582,-0.049921929279011304
-0.0541,-0.04586323752136606
-0.0477,-0.04180454576372082
-0.0413,-0.03774585400607557
-0.0318,-0.03368716224843033
-0.0401,-0.029628470490785087
-0.0502,-0.05811696617187266
-0.0482,-0.05405827441422742
-0.0446,-0.04999958265658218
-0.0417,-0.04594089089893693
-0.0393,-0.04188219914129169
-0.0371,-0.03782350738364644
-0.0351,-0.0337648156260012
-0.0324,-0.029706123868355958
-0.0281,-0.025647432110710716
-0.023,-0.021588740353065475
-0.0099,-0.017530048595420233
-0.0022,-0.013471356837774992
-0.0159,-0.009412665080129744
-0.0497,-0.058603654148804196
-0.0464,-0.054544962391158955
-0.0435,-0.05048627063351371
-0.0413,-0.04642757887586846
-0.0393,-0.04236888711822322
-0.0376,-0.038310195360577975
-0.0358,-0.034251503602932734
-0.0335,-0.030192811845287493
-0.0249,-0.02613412008764225
-0.0189,-0.02207542832999701
-0.0106,-0.01801673657235177
-0.003,-0.013958044814706527
-0.0485,-0.05909034212573573
-0.0453,-0.05503165036809049
-0.043,-0.05097295861044524
-0.0411,-0.04691426685279999
-0.0394,-0.04285557509515475
-0.038,-0.03879688333750951
-0.0364,-0.03473819157986427
-0.0343,-0.030679499822219028
-0.0305,-0.02662080806457378
-0.0254,-0.022562116306928538
-0.0191,-0.018503424549283297
-0.0115,-0.014444732791638056
-0.0247,-0.010386041033992807
-0.0839,-0.082610617458392
-0.0867,-0.07855192570074676
-0.0922,-0.0744932339431015
-0.0948,-0.07043454218545626
-0.0905,-0.06637585042781102
-0.0808,-0.05825846691252054
-0.0681,-0.0541997751548753
-0.0378,-0.05014108339723005
